Date,Price,Open,High,Low,Vol.,Change %
7/29/2015,"6,631.00","6,555.28","6,634.04","6,555.28",845.40M,1.16
7/28/2015,"6,555.28","6,505.13","6,569.45","6,505.13",730.87M,0.77
7/27/2015,"6,505.13","6,579.81","6,589.48","6,495.67",686.74M,-1.13
7/24/2015,"6,579.81","6,655.01","6,684.81","6,573.96",664.74M,-1.13
7/23/2015,"6,655.01","6,667.34","6,711.49","6,644.85",651.24M,-0.18
7/22/2015,"6,667.34","6,769.07","6,769.07","6,653.39",714.92M,-1.5
7/21/2015,"6,769.07","6,788.69","6,800.13","6,758.75",573.51M,-0.29
7/20/2015,"6,788.69","6,775.08","6,813.41","6,772.09",431.75M,0.2
7/17/2015,"6,775.08","6,796.45","6,799.78","6,764.80",602.28M,-0.31
7/16/2015,"6,796.45","6,753.75","6,805.14","6,752.09",605.23M,0.63
7/15/2015,"6,753.75","6,753.75","6,775.91","6,728.49",566.43M,0
7/14/2015,"6,753.75","6,737.95","6,753.75","6,710.62",595.32M,0.23
7/13/2015,"6,737.95","6,673.38","6,743.05","6,673.38",661.87M,0.97
7/10/2015,"6,673.38","6,581.63","6,687.57","6,581.63",720.75M,1.39
7/9/2015,"6,581.63","6,490.70","6,594.18","6,490.70",788.63M,1.4
7/8/2015,"6,490.70","6,432.21","6,515.06","6,430.36",941.35M,0.91
7/7/2015,"6,432.21","6,535.68","6,543.80","6,432.21",789.93M,-1.58
7/6/2015,"6,535.68","6,585.78","6,585.78","6,506.71",629.53M,-0.76
7/3/2015,"6,585.78","6,630.47","6,630.75","6,572.46",462.88M,-0.67
7/2/2015,"6,630.47","6,608.59","6,647.70","6,600.37",608.68M,0.33
7/1/2015,"6,608.59","6,520.98","6,637.34","6,520.98",814.01M,1.34
6/30/2015,"6,520.98","6,620.48","6,620.75","6,520.98",909.53M,-1.5
6/29/2015,"6,620.48","6,753.70","6,753.70","6,598.64",786.02M,-1.97
6/26/2015,"6,753.70","6,807.82","6,807.82","6,731.13",613.76M,-0.79
6/25/2015,"6,807.82","6,844.80","6,869.04","6,798.80",675.60M,-0.54
6/24/2015,"6,844.80","6,834.87","6,873.43","6,834.32",688.93M,0.15
6/23/2015,"6,834.87","6,825.67","6,856.49","6,825.67",598.08M,0.13
6/22/2015,"6,825.67","6,710.45","6,825.67","6,710.45",772.66M,1.72
6/19/2015,"6,710.45","6,707.88","6,759.29","6,691.82",1.27B,0.04
6/18/2015,"6,707.88","6,680.55","6,707.88","6,625.16",797.21M,0.41
6/17/2015,"6,680.55","6,710.10","6,731.54","6,665.95",706.47M,-0.44
6/16/2015,"6,710.10","6,710.52","6,723.49","6,656.90",740.51M,-0.01
6/15/2015,"6,710.52","6,784.92","6,784.92","6,708.50",574.23M,-1.1
6/12/2015,"6,784.92","6,846.74","6,846.74","6,760.06",610.75M,-0.9
6/11/2015,"6,846.74","6,830.27","6,870.19","6,807.29",699.56M,0.24
6/10/2015,"6,830.27","6,753.80","6,843.57","6,734.15",843.90M,1.13
6/9/2015,"6,753.80","6,790.04","6,803.75","6,736.88",702.83M,-0.53
6/8/2015,"6,790.04","6,804.60","6,827.16","6,781.66",555.75M,-0.21
6/5/2015,"6,804.60","6,859.24","6,859.24","6,785.15",777.84M,-0.8
6/4/2015,"6,859.24","6,950.46","6,950.46","6,838.95",807.84M,-1.31
6/3/2015,"6,950.46","6,928.27","6,985.69","6,901.79",722.28M,0.32
6/2/2015,"6,928.27","6,953.58","6,972.25","6,872.12",891.35M,-0.36
6/1/2015,"6,953.58","6,984.43","7,037.58","6,942.66",715.73M,-0.44
5/29/2015,"6,984.43","7,040.92","7,069.93","6,967.92",1.21B,-0.8
5/28/2015,"7,040.92","7,033.33","7,049.62","7,005.88",625.45M,0.11
5/27/2015,"7,033.33","6,948.99","7,054.14","6,948.62",668.80M,1.21
5/26/2015,"6,948.99","7,031.72","7,039.55","6,930.28",692.15M,-1.18
5/22/2015,"7,031.72","7,013.47","7,061.66","7,013.47",641.04M,0.26
5/21/2015,"7,013.47","7,007.26","7,026.01","6,994.26",582.84M,0.09
5/20/2015,"7,007.26","6,995.10","7,018.70","6,962.06",850.67M,0.17
5/19/2015,"6,995.10","6,968.87","7,011.35","6,968.87",801.43M,0.38
5/18/2015,"6,968.87","6,960.49","7,015.49","6,931.64",633.21M,0.12
5/15/2015,"6,960.49","6,973.04","7,009.41","6,937.12",723.61M,-0.18
5/14/2015,"6,973.04","6,949.63","6,977.93","6,884.63",622.17M,0.34
5/13/2015,"6,949.63","6,933.80","6,989.91","6,920.65",820.35M,0.23
5/12/2015,"6,933.80","7,029.85","7,029.85","6,887.52",865.97M,-1.37
5/11/2015,"7,029.85","7,046.82","7,083.72","7,025.17",816.71M,-0.24
5/8/2015,"7,046.82","6,886.95","7,046.82","6,885.79",1.43B,2.32
5/7/2015,"6,886.95","6,933.74","6,933.74","6,810.05",973.56M,-0.67
5/6/2015,"6,933.74","6,927.58","6,974.82","6,913.46",910.98M,0.09
5/5/2015,"6,927.58","6,985.95","7,053.18","6,927.58",1.05B,-0.84
5/1/2015,"6,985.95","6,960.63","6,995.41","6,919.39",863.40M,0.36
4/30/2015,"6,960.63","6,946.28","6,970.34","6,906.24",934.30M,0.21
4/29/2015,"6,946.28","7,030.53","7,058.19","6,945.56",791.05M,-1.2
4/28/2015,"7,030.53","7,103.98","7,103.99","6,983.97",821.00M,-1.03
4/27/2015,"7,103.98","7,070.70","7,122.74","7,025.27",700.79M,0.47
4/24/2015,"7,070.70","7,053.67","7,102.59","7,051.17",821.32M,0.24
4/23/2015,"7,053.67","7,028.24","7,055.15","6,995.79",736.40M,0.36
4/22/2015,"7,028.24","7,062.93","7,092.34","6,997.15",809.07M,-0.49
4/21/2015,"7,062.93","7,052.13","7,105.13","7,030.00",676.07M,0.15
4/20/2015,"7,052.13","6,994.63","7,067.84","6,994.63",601.95M,0.82
4/17/2015,"6,994.63","7,060.45","7,093.52","6,979.32",800.54M,-0.93
4/16/2015,"7,060.45","7,096.78","7,119.35","7,057.74",773.86M,-0.51
4/15/2015,"7,096.78","7,075.26","7,111.72","7,058.34",744.94M,0.3
4/14/2015,"7,075.26","7,064.30","7,086.06","7,044.60",690.65M,0.16
4/13/2015,"7,064.30","7,089.77","7,089.84","7,046.68",610.97M,-0.36
4/10/2015,"7,089.77","7,015.36","7,095.36","7,015.36",826.73M,1.06
4/9/2015,"7,015.36","6,937.41","7,016.99","6,937.41",720.21M,1.12
4/8/2015,"6,937.41","6,961.77","7,012.06","6,931.59",892.29M,-0.35
4/7/2015,"6,961.77","6,833.46","6,967.69","6,833.46",725.88M,1.88
4/2/2015,"6,833.46","6,809.50","6,849.91","6,801.27",593.71M,0.35
4/1/2015,"6,809.50","6,773.04","6,856.43","6,765.40",809.44M,0.54
3/31/2015,"6,773.04","6,891.43","6,910.07","6,765.05",928.18M,-1.72
3/30/2015,"6,891.43","6,855.02","6,914.60","6,855.02",659.07M,0.53
3/27/2015,"6,855.02","6,895.33","6,910.55","6,839.88",759.28M,-0.58
3/26/2015,"6,895.33","6,990.97","6,990.97","6,876.84",965.48M,-1.37
3/25/2015,"6,990.97","7,019.68","7,035.11","6,983.94",665.75M,-0.41
3/24/2015,"7,019.68","7,037.67","7,065.08","7,012.51",722.19M,-0.26
3/23/2015,"7,037.67","7,022.51","7,037.67","6,991.43",694.42M,0.22
3/20/2015,"7,022.51","6,962.32","7,024.21","6,960.81",1.46B,0.86
3/19/2015,"6,962.32","6,945.20","6,982.79","6,929.73",834.20M,0.25
3/18/2015,"6,945.20","6,837.61","6,945.20","6,837.26",796.53M,1.57
3/17/2015,"6,837.61","6,804.08","6,846.90","6,798.47",780.79M,0.49
3/16/2015,"6,804.08","6,740.58","6,809.08","6,740.58",706.94M,0.94
3/13/2015,"6,740.58","6,761.07","6,777.77","6,713.50",732.04M,-0.3
3/12/2015,"6,761.07","6,721.51","6,799.84","6,721.51",872.09M,0.59
3/11/2015,"6,721.51","6,702.84","6,738.95","6,693.80",769.93M,0.28
3/10/2015,"6,702.84","6,876.47","6,876.86","6,702.84",914.71M,-2.52
3/9/2015,"6,876.47","6,911.80","6,911.80","6,859.81",691.32M,-0.51
3/6/2015,"6,911.80","6,961.14","6,961.23","6,911.80",771.79M,-0.71
3/5/2015,"6,961.14","6,919.24","6,968.64","6,914.06",823.10M,0.61
3/4/2015,"6,919.24","6,889.13","6,919.24","6,862.87",764.09M,0.44
3/3/2015,"6,889.13","6,940.64","6,963.55","6,889.13",808.29M,-0.74
3/2/2015,"6,940.64","6,946.66","6,974.26","6,924.33",802.78M,-0.09
2/27/2015,"6,946.66","6,949.73","6,967.24","6,929.84",908.71M,-0.04
2/26/2015,"6,949.73","6,935.38","6,949.98","6,920.54",806.28M,0.21
2/25/2015,"6,935.38","6,949.63","6,955.41","6,904.88",718.03M,-0.21
2/24/2015,"6,949.63","6,912.16","6,958.89","6,899.59",857.36M,0.54
2/23/2015,"6,912.16","6,915.20","6,943.61","6,885.89",700.28M,-0.04
2/20/2015,"6,915.20","6,888.90","6,920.51","6,884.77",787.66M,0.38
2/19/2015,"6,888.90","6,898.08","6,907.30","6,858.67",661.61M,-0.13
2/18/2015,"6,898.08","6,898.13","6,921.32","6,876.30",698.36M,0
2/17/2015,"6,898.13","6,857.05","6,898.13","6,819.78",631.89M,0.6
2/16/2015,"6,857.05","6,873.52","6,878.66","6,851.77",428.64M,-0.24
2/13/2015,"6,873.52","6,828.11","6,887.57","6,828.11",757.58M,0.67
2/12/2015,"6,828.11","6,818.17","6,854.62","6,817.23",834.91M,0.15
2/11/2015,"6,818.17","6,829.12","6,838.33","6,786.12",641.79M,-0.16
2/10/2015,"6,829.12","6,837.15","6,843.90","6,788.89",795.91M,-0.12
2/9/2015,"6,837.15","6,853.44","6,853.44","6,777.99",639.89M,-0.24
2/6/2015,"6,853.44","6,865.93","6,886.22","6,835.48",668.59M,-0.18
2/5/2015,"6,865.93","6,860.02","6,870.10","6,808.19",753.81M,0.09
2/4/2015,"6,860.02","6,871.80","6,883.49","6,804.10",835.23M,-0.17
2/3/2015,"6,871.80","6,782.55","6,886.31","6,782.39",882.17M,1.32
2/2/2015,"6,782.55","6,749.40","6,795.52","6,731.99",780.98M,0.49
1/30/2015,"6,749.40","6,810.60","6,843.98","6,749.40",823.48M,-0.9
1/29/2015,"6,810.60","6,825.94","6,825.94","6,750.22",726.31M,-0.22
1/28/2015,"6,825.94","6,811.61","6,863.00","6,777.08",803.72M,0.21
1/27/2015,"6,811.61","6,852.40","6,864.97","6,773.54",735.99M,-0.6
1/26/2015,"6,852.40","6,832.83","6,855.92","6,790.13",630.84M,0.29
1/23/2015,"6,832.83","6,796.63","6,841.73","6,796.58",863.80M,0.53
1/22/2015,"6,796.63","6,728.04","6,808.18","6,726.24",954.66M,1.02
1/21/2015,"6,728.04","6,620.10","6,728.04","6,620.10",873.75M,1.63
1/20/2015,"6,620.10","6,585.53","6,640.44","6,585.53",697.94M,0.52
1/19/2015,"6,585.53","6,550.27","6,598.89","6,548.00",554.55M,0.54
1/16/2015,"6,550.27","6,498.78","6,553.20","6,443.28",830.66M,0.79
1/15/2015,"6,498.78","6,388.46","6,498.78","6,298.15",1.01B,1.73
1/14/2015,"6,388.46","6,542.20","6,542.20","6,353.65",1.00B,-2.35
1/13/2015,"6,542.20","6,501.42","6,558.83","6,465.19",694.41M,0.63
1/12/2015,"6,501.42","6,501.14","6,542.43","6,447.91",620.94M,0
1/9/2015,"6,501.14","6,569.96","6,570.24","6,471.38",761.33M,-1.05
1/8/2015,"6,569.96","6,419.83","6,580.82","6,419.83",910.04M,2.34
1/7/2015,"6,419.83","6,366.51","6,459.74","6,366.51",709.50M,0.84
1/6/2015,"6,366.51","6,417.16","6,452.66","6,328.59",793.26M,-0.79
1/5/2015,"6,417.16","6,547.80","6,576.74","6,404.49",750.52M,-2
1/2/2015,"6,547.80","6,566.09","6,607.89","6,510.60",378.93M,-0.28
12/31/2014,"6,566.09","6,547.00","6,578.24","6,547.00",129.45M,0.29
12/30/2014,"6,547.00","6,633.51","6,633.51","6,528.89",348.40M,-1.3
12/29/2014,"6,633.51","6,609.93","6,651.96","6,587.87",361.18M,0.36
12/24/2014,"6,609.93","6,598.18","6,618.09","6,586.05",261.33M,0.18
12/23/2014,"6,598.18","6,576.74","6,620.47","6,576.74",392.04M,0.33
12/22/2014,"6,576.74","6,545.27","6,620.95","6,545.27",498.58M,0.48
12/19/2014,"6,545.27","6,466.00","6,566.90","6,466.00",1.18B,1.23
12/18/2014,"6,466.00","6,336.48","6,466.00","6,336.48",967.41M,2.04
12/17/2014,"6,336.48","6,331.83","6,359.68","6,240.32",745.85M,0.07
12/16/2014,"6,331.83","6,182.72","6,331.83","6,144.72",1.04B,2.41
12/15/2014,"6,182.72","6,300.63","6,356.34","6,182.72",985.78M,-1.87
12/12/2014,"6,300.63","6,461.70","6,461.70","6,297.44",793.97M,-2.49
12/11/2014,"6,461.70","6,500.04","6,521.66","6,441.28",757.39M,-0.59
12/10/2014,"6,500.04","6,529.47","6,565.77","6,500.04",692.35M,-0.45
12/9/2014,"6,529.47","6,672.15","6,672.15","6,529.47",950.81M,-2.14
12/8/2014,"6,672.15","6,742.84","6,742.84","6,672.15",513.90M,-1.05
12/5/2014,"6,742.84","6,679.37","6,751.32","6,679.37",678.46M,0.95
12/4/2014,"6,679.37","6,716.63","6,733.96","6,672.67",699.90M,-0.55
12/3/2014,"6,716.63","6,742.10","6,753.19","6,713.81",706.05M,-0.38
12/2/2014,"6,742.10","6,656.37","6,744.31","6,656.37",654.95M,1.29
12/1/2014,"6,656.37","6,722.62","6,722.62","6,637.39",726.57M,-0.99
11/28/2014,"6,722.62","6,723.42","6,734.71","6,667.08",839.39M,-0.01
11/27/2014,"6,723.42","6,729.17","6,749.91","6,713.76",517.21M,-0.09
11/26/2014,"6,729.17","6,731.14","6,765.01","6,718.53",586.89M,-0.03
11/25/2014,"6,731.14","6,729.79","6,750.87","6,709.31",907.29M,0.02
11/24/2014,"6,729.79","6,750.76","6,763.97","6,720.09",675.41M,-0.31
11/21/2014,"6,750.76","6,678.90","6,773.14","6,678.90",845.58M,1.08
11/20/2014,"6,678.90","6,696.60","6,696.82","6,641.14",640.50M,-0.26
11/19/2014,"6,696.60","6,709.13","6,718.88","6,678.13",802.69M,-0.19
11/18/2014,"6,709.13","6,671.97","6,714.12","6,671.75",653.23M,0.56
11/17/2014,"6,671.97","6,654.37","6,681.55","6,616.12",537.37M,0.26
11/14/2014,"6,654.37","6,635.45","6,654.37","6,610.13",627.54M,0.29
11/13/2014,"6,635.45","6,611.04","6,645.90","6,596.89",721.39M,0.37
11/12/2014,"6,611.04","6,627.40","6,629.33","6,588.93",702.77M,-0.25
11/11/2014,"6,627.40","6,611.25","6,632.57","6,605.34",764.95M,0.24
11/10/2014,"6,611.25","6,567.24","6,611.25","6,566.78",575.42M,0.67
11/7/2014,"6,567.24","6,551.15","6,608.23","6,551.15",764.96M,0.25
11/6/2014,"6,551.15","6,539.14","6,580.21","6,503.81",799.91M,0.18
11/5/2014,"6,539.14","6,453.97","6,539.14","6,453.97",769.26M,1.32
11/4/2014,"6,453.97","6,487.97","6,510.31","6,444.89",816.65M,-0.52
11/3/2014,"6,487.97","6,546.47","6,559.56","6,478.49",712.57M,-0.89
10/31/2014,"6,546.47","6,463.55","6,553.37","6,463.55",1.06B,1.28
10/30/2014,"6,463.55","6,453.87","6,483.24","6,378.15",815.85M,0.15
10/29/2014,"6,453.87","6,402.17","6,475.35","6,402.17",700.84M,0.81
10/28/2014,"6,402.17","6,363.46","6,412.00","6,363.46",800.68M,0.61
10/27/2014,"6,363.46","6,388.73","6,443.76","6,336.06",781.57M,-0.4
10/24/2014,"6,388.73","6,419.15","6,419.15","6,372.43",717.83M,-0.47
10/23/2014,"6,419.15","6,399.73","6,430.32","6,313.32",840.40M,0.3
10/22/2014,"6,399.73","6,372.33","6,401.51","6,341.39",725.61M,0.43
10/21/2014,"6,372.33","6,267.07","6,372.33","6,229.40",855.94M,1.68
10/20/2014,"6,267.07","6,310.29","6,320.31","6,238.60",723.30M,-0.68
10/17/2014,"6,310.29","6,195.91","6,312.97","6,188.04",1.11B,1.85
10/16/2014,"6,195.91","6,211.64","6,282.95","6,072.68",1.70B,-0.25
10/15/2014,"6,211.64","6,392.68","6,404.96","6,211.64",1.14B,-2.83
10/14/2014,"6,392.68","6,366.24","6,403.43","6,304.27",830.85M,0.42
10/13/2014,"6,366.24","6,339.97","6,387.36","6,294.64",846.37M,0.41
10/10/2014,"6,339.97","6,431.85","6,431.85","6,328.39",893.11M,-1.43
10/9/2014,"6,431.85","6,482.24","6,544.21","6,425.16",864.39M,-0.78
10/8/2014,"6,482.24","6,495.58","6,502.36","6,453.81",822.97M,-0.21
10/7/2014,"6,495.58","6,563.65","6,563.84","6,495.58",858.00M,-1.04
10/6/2014,"6,563.65","6,527.91","6,588.31","6,527.91",722.22M,0.55
10/3/2014,"6,527.91","6,446.39","6,542.87","6,446.39",750.61M,1.26
10/2/2014,"6,446.39","6,557.52","6,557.67","6,446.39",805.72M,-1.69
10/1/2014,"6,557.52","6,622.72","6,622.81","6,539.73",789.71M,-0.98
9/30/2014,"6,622.72","6,646.60","6,658.91","6,601.62",882.27M,-0.36
9/29/2014,"6,646.60","6,649.39","6,653.94","6,608.66",564.79M,-0.04
9/26/2014,"6,649.39","6,639.71","6,664.00","6,615.12",588.72M,0.15
9/25/2014,"6,639.71","6,706.27","6,726.40","6,621.48",927.83M,-0.99
9/24/2014,"6,706.27","6,676.08","6,707.26","6,651.98",793.65M,0.45
9/23/2014,"6,676.08","6,773.63","6,777.27","6,647.21",762.69M,-1.44
9/22/2014,"6,773.63","6,837.92","6,838.35","6,766.89",674.06M,-0.94
9/19/2014,"6,837.92","6,819.29","6,876.00","6,819.29",1.54B,0.27
9/18/2014,"6,819.29","6,780.90","6,822.60","6,769.58",644.48M,0.57
9/17/2014,"6,780.90","6,792.24","6,816.89","6,780.90",596.03M,-0.17
9/16/2014,"6,792.24","6,804.21","6,804.34","6,748.09",592.89M,-0.18
9/15/2014,"6,804.21","6,806.96","6,813.87","6,771.69",529.23M,-0.04
9/12/2014,"6,806.96","6,799.62","6,832.16","6,799.39",552.97M,0.11
9/11/2014,"6,799.62","6,830.11","6,857.54","6,764.86",648.02M,-0.45
9/10/2014,"6,830.11","6,829.00","6,847.79","6,800.04",585.61M,0.02
9/9/2014,"6,829.00","6,834.77","6,846.18","6,812.50",580.80M,-0.08
9/8/2014,"6,834.77","6,855.10","6,855.10","6,773.78",752.27M,-0.3
9/5/2014,"6,855.10","6,877.97","6,884.96","6,829.10",596.55M,-0.33
9/4/2014,"6,877.97","6,873.58","6,904.86","6,866.25",688.90M,0.06
9/3/2014,"6,873.58","6,829.17","6,898.62","6,826.73",674.90M,0.65
9/2/2014,"6,829.17","6,825.31","6,849.28","6,812.31",820.23M,0.06
9/1/2014,"6,825.31","6,819.75","6,825.31","6,798.33",404.27M,0.08
8/29/2014,"6,819.75","6,805.80","6,828.92","6,782.63",720.98M,0.2
8/28/2014,"6,805.80","6,830.66","6,831.19","6,796.86",498.07M,-0.36
8/27/2014,"6,830.66","6,822.76","6,830.66","6,813.24",481.23M,0.12
8/26/2014,"6,822.76","6,775.25","6,827.32","6,775.25",538.32M,0.7
8/22/2014,"6,775.25","6,777.66","6,784.63","6,746.37",571.52M,-0.04
8/21/2014,"6,777.66","6,755.48","6,780.73","6,752.70",423.43M,0.33
8/20/2014,"6,755.48","6,779.31","6,781.23","6,739.76",466.21M,-0.35
8/19/2014,"6,779.31","6,741.25","6,782.90","6,740.65",459.71M,0.56
8/18/2014,"6,741.25","6,689.08","6,745.72","6,689.08",413.05M,0.78
8/15/2014,"6,689.08","6,685.26","6,742.82","6,685.25",545.28M,0.06
8/14/2014,"6,685.26","6,656.68","6,694.64","6,641.81",512.93M,0.43
8/13/2014,"6,656.68","6,632.42","6,664.34","6,625.98",527.73M,0.37
8/12/2014,"6,632.42","6,632.82","6,643.70","6,612.52",448.28M,-0.01
8/11/2014,"6,632.82","6,567.36","6,645.83","6,567.36",494.37M,1
8/8/2014,"6,567.36","6,597.37","6,597.37","6,528.73",645.42M,-0.45
8/7/2014,"6,597.37","6,636.16","6,649.05","6,589.78",565.63M,-0.58
8/6/2014,"6,636.16","6,682.48","6,682.48","6,588.43",803.80M,-0.69
8/5/2014,"6,682.48","6,677.52","6,713.52","6,671.46",512.85M,0.07
8/4/2014,"6,677.52","6,679.18","6,715.56","6,669.93",522.83M,-0.02
8/1/2014,"6,679.18","6,730.11","6,730.11","6,624.72",695.02M,-0.76
7/31/2014,"6,730.11","6,773.44","6,797.09","6,716.29",919.87M,-0.64
7/30/2014,"6,773.44","6,807.75","6,815.29","6,758.24",692.78M,-0.5
7/29/2014,"6,807.75","6,788.07","6,833.67","6,784.04",527.06M,0.29
7/28/2014,"6,788.07","6,791.55","6,809.61","6,761.77",528.42M,-0.05
7/25/2014,"6,791.55","6,821.46","6,830.77","6,780.65",661.62M,-0.44
7/24/2014,"6,821.46","6,798.15","6,821.46","6,767.33",541.59M,0.34
7/23/2014,"6,798.15","6,795.34","6,822.65","6,773.11",588.95M,0.04
7/22/2014,"6,795.34","6,728.44","6,801.84","6,728.44",537.78M,0.99
7/21/2014,"6,728.44","6,749.45","6,753.42","6,715.78",470.70M,-0.31
7/18/2014,"6,749.45","6,738.32","6,749.89","6,690.90",584.83M,0.17
7/17/2014,"6,738.32","6,784.67","6,784.67","6,727.71",631.29M,-0.68
7/16/2014,"6,784.67","6,710.45","6,792.55","6,710.45",610.71M,1.11
7/15/2014,"6,710.45","6,746.14","6,764.00","6,709.15",604.33M,-0.53
7/14/2014,"6,746.14","6,690.17","6,760.73","6,690.17",468.49M,0.84
7/11/2014,"6,690.17","6,672.37","6,696.10","6,663.67",533.17M,0.27
7/10/2014,"6,672.37","6,718.04","6,724.80","6,643.62",764.87M,-0.68
7/9/2014,"6,718.04","6,738.45","6,740.82","6,692.77",601.51M,-0.3
7/8/2014,"6,738.45","6,823.51","6,831.02","6,738.45",660.68M,-1.25
7/7/2014,"6,823.51","6,866.05","6,866.37","6,817.60",387.94M,-0.62
7/4/2014,"6,866.05","6,865.21","6,875.31","6,856.35",329.36M,0.01
7/3/2014,"6,865.21","6,816.37","6,866.56","6,815.45",523.96M,0.72
7/2/2014,"6,816.37","6,802.92","6,829.49","6,796.61",479.50M,0.2
7/1/2014,"6,802.92","6,743.94","6,805.90","6,743.94",513.05M,0.87
6/30/2014,"6,743.94","6,757.77","6,777.11","6,730.45",614.34M,-0.2
6/27/2014,"6,757.77","6,735.12","6,767.63","6,735.12",516.99M,0.34
6/26/2014,"6,735.12","6,733.62","6,753.25","6,701.59",902.55M,0.02
6/25/2014,"6,733.62","6,787.07","6,787.07","6,716.35",585.45M,-0.79
6/24/2014,"6,787.07","6,800.56","6,824.45","6,776.80",570.13M,-0.2
6/23/2014,"6,800.56","6,825.20","6,829.76","6,785.83",466.64M,-0.36
6/20/2014,"6,825.20","6,808.11","6,840.62","6,791.20",1.02B,0.25
6/19/2014,"6,808.11","6,778.56","6,837.57","6,778.56",563.40M,0.44
6/18/2014,"6,778.56","6,766.77","6,799.59","6,766.77",511.30M,0.17
6/17/2014,"6,766.77","6,754.64","6,774.87","6,736.11",572.51M,0.18
6/16/2014,"6,754.64","6,777.85","6,779.40","6,748.04",568.44M,-0.34
6/13/2014,"6,777.85","6,843.11","6,843.11","6,758.15",640.61M,-0.95
6/12/2014,"6,843.11","6,838.87","6,853.18","6,827.03",527.38M,0.06
6/11/2014,"6,838.87","6,873.55","6,873.55","6,825.24",675.33M,-0.5
6/10/2014,"6,873.55","6,875.00","6,875.24","6,835.80",534.39M,-0.02
6/9/2014,"6,875.00","6,858.21","6,878.96","6,857.70",388.13M,0.24
6/6/2014,"6,858.21","6,813.49","6,862.91","6,813.49",766.31M,0.66
6/5/2014,"6,813.49","6,818.63","6,847.00","6,795.27",626.57M,-0.08
6/4/2014,"6,818.63","6,836.30","6,840.60","6,800.10",560.72M,-0.26
6/3/2014,"6,836.30","6,864.10","6,865.38","6,817.96",504.99M,-0.41
6/2/2014,"6,864.10","6,844.51","6,874.38","6,844.51",573.72M,0.29
5/30/2014,"6,844.51","6,871.29","6,874.33","6,831.99",1.17B,-0.39
5/29/2014,"6,871.29","6,851.22","6,882.14","6,848.06",403.37M,0.29
5/28/2014,"6,851.22","6,844.94","6,855.83","6,833.61",577.49M,0.09
5/27/2014,"6,844.94","6,815.75","6,857.10","6,815.37",585.49M,0.43
5/23/2014,"6,815.75","6,820.56","6,825.53","6,793.47",485.85M,-0.07
5/22/2014,"6,820.56","6,821.04","6,846.57","6,810.19",564.13M,-0.01
5/21/2014,"6,821.04","6,802.00","6,821.04","6,782.80",733.75M,0.28
5/20/2014,"6,802.00","6,844.55","6,848.36","6,792.51",680.77M,-0.62
5/19/2014,"6,844.55","6,855.81","6,862.20","6,804.31",744.48M,-0.16
5/16/2014,"6,855.81","6,840.89","6,855.94","6,813.50",985.98M,0.22
5/15/2014,"6,840.89","6,878.49","6,894.88","6,821.66",896.97M,-0.55
5/14/2014,"6,878.49","6,873.08","6,880.07","6,854.02",529.68M,0.08
5/13/2014,"6,873.08","6,851.75","6,877.39","6,845.95",631.55M,0.31
5/12/2014,"6,851.75","6,814.57","6,851.75","6,814.57",565.08M,0.55
5/9/2014,"6,814.57","6,839.25","6,839.42","6,805.39",617.68M,-0.36
5/8/2014,"6,839.25","6,796.44","6,840.37","6,796.44",818.48M,0.63
5/7/2014,"6,796.44","6,798.56","6,799.34","6,766.84",768.89M,-0.03
5/6/2014,"6,798.56","6,822.42","6,828.62","6,785.32",732.62M,-0.35
5/2/2014,"6,822.42","6,808.87","6,838.17","6,798.61",746.45M,0.2
5/1/2014,"6,808.87","6,780.03","6,811.64","6,773.69",648.19M,0.43
4/30/2014,"6,780.03","6,769.91","6,794.88","6,748.76",773.11M,0.15
4/29/2014,"6,769.91","6,700.16","6,769.91","6,700.10",674.49M,1.04
4/28/2014,"6,700.16","6,685.69","6,720.33","6,682.90",652.39M,0.22
4/25/2014,"6,685.69","6,702.85","6,704.37","6,657.30",578.70M,-0.26
4/24/2014,"6,703.00","6,674.74","6,724.58","6,667.65",616.11M,0.42
4/23/2014,"6,674.74","6,681.76","6,694.82","6,661.42",637.85M,-0.11
4/22/2014,"6,681.76","6,625.25","6,706.19","6,625.25",840.73M,0.85
4/17/2014,"6,625.25","6,584.17","6,627.25","6,559.35",842.35M,0.62
4/16/2014,"6,584.17","6,541.61","6,596.99","6,541.61",686.34M,0.65
4/15/2014,"6,541.61","6,583.76","6,594.24","6,534.20",858.94M,-0.64
4/14/2014,"6,583.76","6,561.70","6,583.76","6,507.08",979.65M,0.34
4/11/2014,"6,561.70","6,641.97","6,641.97","6,538.75",817.95M,-1.21
4/10/2014,"6,641.97","6,635.61","6,688.28","6,620.39",670.60M,0.1
4/9/2014,"6,635.61","6,590.69","6,654.05","6,590.41",758.99M,0.68
4/8/2014,"6,590.69","6,622.84","6,625.19","6,549.75",1.06B,-0.49
4/7/2014,"6,622.84","6,695.55","6,695.55","6,614.73",666.07M,-1.09
4/4/2014,"6,695.55","6,649.14","6,706.34","6,649.14",876.23M,0.7
4/3/2014,"6,649.14","6,659.04","6,680.78","6,638.52",670.68M,-0.15
4/2/2014,"6,659.04","6,652.61","6,672.73","6,639.63",971.88M,0.1
4/1/2014,"6,652.61","6,598.37","6,660.27","6,598.37",853.49M,0.82
3/31/2014,"6,598.37","6,615.58","6,658.40","6,583.09",867.82M,-0.26
3/28/2014,"6,615.58","6,588.32","6,631.48","6,585.73",1.00B,0.41
